ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
-0.10418701171875,1.0162353515625,-0.05584716796875,,,3f0022001847363439353035,26.076439,-80.110954,200827-194533,33.4375,,2020-08-27 19:47:09.400,TEMP+IMU+GPS,True
-0.06011962890625,1.015625,-0.18145751953125,,,3f0022001847363439353035,26.076432,-80.110954,200827-194533,33.4296875,,2020-08-27 19:47:10.500,TEMP+IMU+GPS,True
-0.0797119140625,1.02227783203125,-0.0440673828125,,,3f0022001847363439353035,26.076425,-80.11095300000001,200827-194533,33.4296875,,2020-08-27 19:47:11.500,TEMP+IMU+GPS,True
-0.078857421875,1.006591796875,-0.13702392578125,,,3f0022001847363439353035,26.076417000000003,-80.11095300000001,200827-194533,33.4140625,,2020-08-27 19:47:12.500,TEMP+IMU+GPS,True
-0.0390625,1.0299072265625,-0.0985107421875,,,3f0022001847363439353035,26.07641,-80.110954,200827-194533,33.4140625,,2020-08-27 19:47:13.500,TEMP+IMU+GPS,True
-0.06805419921875,1.01611328125,-0.16082763671875,,,3f0022001847363439353035,26.076401999999998,-80.110954,200827-194533,33.421875,,2020-08-27 19:47:14.500,TEMP+IMU+GPS,True
,,,3.883,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:47:15.400,BATT INFO,
-0.078857421875,1.019775390625,-0.05755615234375,,,3f0022001847363439353035,26.076726,-80.11091,200827-194533,33.3984375,,2020-08-27 19:46:24.700,TEMP+IMU+GPS,True
,,,3.885,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:46:25.400,BATT INFO,
-0.0618896484375,1.02423095703125,-0.15704345703125,,,3f0022001847363439353035,26.076719,-80.110912,200827-194533,33.3984375,,2020-08-27 19:46:25.800,TEMP+IMU+GPS,True
-0.05438232421875,1.016845703125,-0.1107177734375,,,3f0022001847363439353035,26.076712,-80.110915,200827-194533,33.40625,,2020-08-27 19:46:26.800,TEMP+IMU+GPS,True
-0.0675048828125,1.0185546875,-0.14324951171875,,,3f0022001847363439353035,26.076704,-80.110917,200827-194533,33.375,,2020-08-27 19:46:27.800,TEMP+IMU+GPS,True
-0.05029296875,1.0234375,-0.1729736328125,,,3f0022001847363439353035,26.076697,-80.110919,200827-194533,33.3828125,,2020-08-27 19:46:28.800,TEMP+IMU+GPS,True
-0.03564453125,1.0350341796875,-0.16876220703125,,,3f0022001847363439353035,26.076691,-80.110922,200827-194533,33.390625,,2020-08-27 19:46:29.800,TEMP+IMU+GPS,True
-0.09149169921875,1.02374267578125,-0.15777587890625,,,3f0022001847363439353035,26.076685,-80.110926,200827-194533,33.375,,2020-08-27 19:46:30.800,TEMP+IMU+GPS,True
-0.03289794921875,1.0203857421875,-0.156494140625,,,3f0022001847363439353035,26.076679000000002,-80.110929,200827-194533,33.375,,2020-08-27 19:46:31.900,TEMP+IMU+GPS,True
-0.07373046875,0.989013671875,-0.2152099609375,,,3f0022001847363439353035,26.076673,-80.11093199999999,200827-194533,33.390625,,2020-08-27 19:46:32.900,TEMP+IMU+GPS,True
-0.07855224609375,1.02215576171875,-0.17120361328125,,,3f0022001847363439353035,26.076666,-80.110935,200827-194533,33.3671875,,2020-08-27 19:46:33.900,TEMP+IMU+GPS,True
-0.07025146484375,1.01580810546875,-0.22314453125,,,3f0022001847363439353035,26.07666,-80.11093699999999,200827-194533,33.3671875,,2020-08-27 19:46:34.900,TEMP+IMU+GPS,True
,,,3.885,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:46:35.400,BATT INFO,
-0.07452392578125,1.0125732421875,-0.18328857421875,,,3f0022001847363439353035,26.076653,-80.11094,200827-194533,33.3671875,,2020-08-27 19:46:35.900,TEMP+IMU+GPS,True
-0.06317138671875,1.019287109375,-0.1513671875,,,3f0022001847363439353035,26.076647,-80.11094200000001,200827-194533,33.3828125,,2020-08-27 19:46:36.900,TEMP+IMU+GPS,True
-0.044189453125,1.01544189453125,-0.21197509765625,,,3f0022001847363439353035,26.076641,-80.110943,200827-194533,33.375,,2020-08-27 19:46:38.000,TEMP+IMU+GPS,True
