ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
-0.00396728515625,1.1033935546875,-0.18695068359375,,,330026001847363439353035,26.081406,-80.112437,200707-144045,31.2109375,,2020-07-07 14:45:50.800,TEMP+IMU+GPS,False
0.059326171875,1.07501220703125,-0.20098876953125,,,330026001847363439353035,26.081355,-80.11246,200707-144045,31.1640625,,2020-07-07 14:43:45.600,TEMP+IMU+GPS,True
0.0565185546875,1.0809326171875,-0.19384765625,,,330026001847363439353035,26.081356,-80.112461,200707-144045,31.171875,,2020-07-07 14:43:46.500,TEMP+IMU+GPS,True
0.0654296875,1.0938720703125,-0.19415283203125,,,330026001847363439353035,,,200707-144045,31.1640625,,2020-07-07 14:43:47.500,TEMP+IMU,True
,,,4.074,,330026001847363439353035,,,200707-144045,,,2020-07-07 14:43:47.500,BATT INFO,
0.05047607421875,1.08416748046875,-0.1986083984375,,,330026001847363439353035,26.081356,-80.112462,200707-144045,31.1640625,,2020-07-07 14:43:48.500,TEMP+IMU+GPS,True
0.0499267578125,1.0836181640625,-0.2056884765625,,,330026001847363439353035,26.081357,-80.112462,200707-144045,31.1640625,,2020-07-07 14:43:49.400,TEMP+IMU+GPS,True
0.0313720703125,1.0770263671875,-0.23236083984375,,,330026001847363439353035,26.081357,-80.112462,200707-144045,31.1640625,,2020-07-07 14:43:50.400,TEMP+IMU+GPS,True
0.0506591796875,1.082763671875,-0.220947265625,,,330026001847363439353035,26.081357999999998,-80.112462,200707-144045,31.171875,,2020-07-07 14:43:51.400,TEMP+IMU+GPS,True
0.0491943359375,1.089111328125,-0.22039794921875,,,330026001847363439353035,26.08136,-80.112463,200707-144045,31.1640625,,2020-07-07 14:43:52.400,TEMP+IMU+GPS,True
0.0562744140625,1.07965087890625,-0.21044921875,,,330026001847363439353035,26.08136,-80.112464,200707-144045,31.1796875,,2020-07-07 14:43:53.300,TEMP+IMU+GPS,True
0.0545654296875,1.081298828125,-0.2086181640625,,,330026001847363439353035,26.08136,-80.112464,200707-144045,31.1640625,,2020-07-07 14:43:54.300,TEMP+IMU+GPS,True
0.0594482421875,1.08074951171875,-0.21923828125,,,330026001847363439353035,26.081360999999998,-80.112464,200707-144045,31.15625,,2020-07-07 14:43:55.300,TEMP+IMU+GPS,True
0.052490234375,1.0806884765625,-0.21429443359375,,,330026001847363439353035,26.081360999999998,-80.112463,200707-144045,31.1640625,,2020-07-07 14:43:56.200,TEMP+IMU+GPS,True
0.05084228515625,1.08489990234375,-0.2147216796875,,,330026001847363439353035,26.081362,-80.112464,200707-144045,31.1796875,,2020-07-07 14:43:57.200,TEMP+IMU+GPS,True
,,,4.073,,330026001847363439353035,,,200707-144045,,,2020-07-07 14:43:57.500,BATT INFO,
0.0404052734375,1.0809326171875,-0.23480224609375,,,330026001847363439353035,26.081362,-80.112463,200707-144045,31.171875,,2020-07-07 14:43:58.200,TEMP+IMU+GPS,True
0.05609130859375,1.0792236328125,-0.190185546875,,,330026001847363439353035,26.081363,-80.112462,200707-144045,31.171875,,2020-07-07 14:43:59.100,TEMP+IMU+GPS,True
0.05804443359375,1.08526611328125,-0.19219970703125,,,330026001847363439353035,26.081363,-80.11246,200707-144045,31.15625,,2020-07-07 14:44:00.100,TEMP+IMU+GPS,True
0.05877685546875,1.08172607421875,-0.1927490234375,,,330026001847363439353035,26.081363,-80.112459,200707-144045,31.1640625,,2020-07-07 14:44:01.100,TEMP+IMU+GPS,True
0.05413818359375,1.08392333984375,-0.1890869140625,,,330026001847363439353035,26.081363,-80.11245799999999,200707-144045,31.1796875,,2020-07-07 14:44:02.100,TEMP+IMU+GPS,True
0.056884765625,1.0877685546875,-0.19415283203125,,,330026001847363439353035,26.081364,-80.11245699999999,200707-144045,31.1796875,,2020-07-07 14:44:03.000,TEMP+IMU+GPS,True
0.0584716796875,1.083984375,-0.19866943359375,,,330026001847363439353035,26.081364,-80.11245600000001,200707-144045,31.1796875,,2020-07-07 14:44:04.000,TEMP+IMU+GPS,True
0.05908203125,1.08447265625,-0.20111083984375,,,330026001847363439353035,26.081364,-80.11245600000001,200707-144045,31.1640625,,2020-07-07 14:44:05.000,TEMP+IMU+GPS,True
0.0538330078125,1.080810546875,-0.2001953125,,,330026001847363439353035,26.081364999999998,-80.11245500000001,200707-144045,31.1640625,,2020-07-07 14:44:05.900,TEMP+IMU+GPS,True
0.0533447265625,1.0867919921875,-0.19244384765625,,,330026001847363439353035,26.081364999999998,-80.11245500000001,200707-144045,31.171875,,2020-07-07 14:44:06.900,TEMP+IMU+GPS,True
,,,4.073,,330026001847363439353035,,,200707-144045,,,2020-07-07 14:44:07.500,BATT INFO,
0.05670166015625,1.0838623046875,-0.19671630859375,,,330026001847363439353035,26.081364999999998,-80.112454,200707-144045,31.1796875,,2020-07-07 14:44:07.900,TEMP+IMU+GPS,True
0.0540771484375,1.08648681640625,-0.2001953125,,,330026001847363439353035,26.081364999999998,-80.112454,200707-144045,31.1640625,,2020-07-07 14:44:08.900,TEMP+IMU+GPS,True
0.04998779296875,1.09027099609375,-0.20843505859375,,,330026001847363439353035,26.081372,-80.11245600000001,200707-144045,31.15625,,2020-07-07 14:44:35.100,TEMP+IMU+GPS,True
0.0389404296875,1.08489990234375,-0.1932373046875,,,330026001847363439353035,26.081372,-80.11245699999999,200707-144045,31.1796875,,2020-07-07 14:44:36.000,TEMP+IMU+GPS,True
